seed,arm,acquisition_round,rank_within_batch,row_index,molecule_chembl_id,model_smiles,target_pKi,acquisition_score_rf_tree_std
11,uncertainty,12,2,1753,CHEMBL423480,CCc1nc2ccc(OC3CCN(C(C)=N)CC3)cc2n1C/C=C/c1ccc(N)cc1,7.193819999694824,1.5666670549813864
11,uncertainty,12,3,1353,CHEMBL146982,COc1ccc(-n2nc(C)cc2C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cn2)cc1,7.79587984085083,1.547280498414636
11,uncertainty,12,4,1827,CHEMBL342036,Cn1cc(CC(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cn2)c2cc(C(=N)N)ccc21,7.050610065460205,1.5155651675802488
11,uncertainty,12,5,1717,CHEMBL25474,CCc1nc2cc(OC3CCN(C(C)=N)CC3)ccc2n1C/C=C/c1cc(N)ccc1OC,7.236571788787842,1.4980199330485107
11,uncertainty,12,6,2238,CHEMBL3628947,COc1cccc([C@@]2(NC(=O)c3ccc(-n4cnc(C)n4)cc3Cl)CCc3nn4cc(C)ccc4c3C2)c1,6.422508239746094,1.4917296426416775
11,uncertainty,12,7,2540,CHEMBL50788,NS(=O)(=O)c1ccccc1-c1ccc(NC(=O)C2CC(c3ccc(Cl)cc3)=NO2)cc1,6.0,1.4749911709012478
11,uncertainty,12,8,3353,CHEMBL511761,CN1C(=O)C(Cc2ccc(C(=N)N)cc2)Oc2cc(N(Cc3ccccc3)C(=O)CCC(=O)O)ccc21,4.798603057861328,1.4491618519491964
11,uncertainty,12,9,241,CHEMBL397895,CON(C(=O)[C@@H](CCc1cccc[n+]1[O-])NS(=O)(=O)Cc1ccccc1)[C@@H](CCC(=O)O)C(=O)NCc1cc(Cl)ccc1CN,9.619789123535156,1.4456443272209027
11,uncertainty,12,10,1300,CHEMBL24915,CCc1nc2ccc(OC3CCN(C(C)=N)CC3)cc2n1C/C=C/c1cc(N)ccc1OC,7.886056423187256,1.444100168450475
11,uncertainty,12,11,152,CHEMBL73193,CN1CCN=C1c1cccc(Oc2nc(Oc3cc(C(=N)N)ccc3O)c(F)c(N(C)CC(=O)O)c2F)c1,9.95860767364502,1.4286712868518312
11,uncertainty,12,12,3104,CHEMBL468812,COC(=O)CC(=O)N(Cc1ccccc1)c1ccc2c(c1)OC(Cc1ccc(C(=N)N)cc1)C(=O)N2C,5.243363857269287,1.4260145889550757
11,uncertainty,12,13,2017,CHEMBL3219085,CCOc1ccc(-c2cccc(S(=O)(=O)N[C@@H](Cc3cccc(C(=N)N)c3)C(=O)N3CCC(CCN)CC3)c2)c(Cl)c1,6.7695512771606445,1.4204191173429948
11,uncertainty,12,14,27,CHEMBL401958,CN(C)CCN(C)C(=O)CN([C@H]1CCCN(c2ccc(-n3ccccc3=O)cc2F)C1=O)S(=O)(=O)c1ccc2cc(Cl)ccc2c1,10.795880317687988,1.4186077752673274
11,uncertainty,12,15,30,CHEMBL256451,CN(C)CCN(C)C(=O)CN(C1CCCN(c2ccc(-n3ccccc3=O)cc2F)C1=O)S(=O)(=O)c1ccc2cc(Cl)ccc2c1,10.698969841003418,1.4186077752673274
11,uncertainty,12,16,465,CHEMBL254123,N#Cc1ncccc1-c1ccc(N2CCC(NS(=O)(=O)c3ccc4cc(Cl)ccc4c3)C2=O)c(F)c1,9.154901504516602,1.4091326157395234
11,uncertainty,12,17,703,CHEMBL18578,CC(C)OC(=O)[C@@H]1CN(Cc2ccc(-c3ccccc3S(N)(=O)=O)cc2)O[C@H]1c1cccc(C(=N)N)c1,8.74472713470459,1.4063779351134813
11,uncertainty,12,18,1884,CHEMBL220051,Cc1ccc2cc(S(=O)(=O)N[C@H]3CCN([C@@H](C)C(=O)N4CCOCC4)C3=O)ccc2c1,6.962573528289795,1.402190114007546
11,uncertainty,12,19,2896,CHEMBL443306,O=C(c1cccc(OCCc2ccc(Cl)cc2Cl)c1)N1CCN(Cc2ccncc2)CC1,5.549750804901123,1.398939718184268
11,uncertainty,12,20,2186,CHEMBL371386,CCOc1ccc(C(=O)N2CCN(Cc3ccncc3)CC2)cc1OCCc1ccc(Cl)cc1Cl,6.514278411865234,1.3988757454411316
11,uncertainty,12,21,825,CHEMBL246946,CS(=O)(=O)c1ccccc1N1CCC(NC(=O)c2cc(C(F)(F)F)nn2-c2ccccc2CN)CC1,8.619789123535156,1.3957286431746594
11,uncertainty,12,22,3121,CHEMBL2373475,C[S+]([O-])Cc1nc(Cc2ccccc2)n(CC(=O)N[C@@H](CCCCN)B2O[C@@H]3C[C@@H]4C[C@@H](C4(C)C)[C@]3(C)O2)n1,5.221848964691162,1.3949689525045004
11,uncertainty,12,23,2033,CHEMBL3219084,CCOc1ccc(-c2cccc(S(=O)(=O)N[C@@H](Cc3cccc(C(=N)N)c3)C(=O)N3CCC(CCCC(=O)NC)CC3)c2)c(Cl)c1,6.744727611541748,1.3929880743282044
11,uncertainty,12,24,2374,CHEMBL94439,COc1ccc(C(=O)N2CCN(Cc3ccncc3)CC2)cc1OCCc1ccc(Cl)cc1Cl,6.221848964691162,1.3929736447220484
11,uncertainty,12,25,3451,CHEMBL3628833,Cc1ncn(-c2cc(Cl)c(C(=O)N[C@]3(C)CCc4[nH]c5c(C)cccc5c4C3)c(Cl)c2)n1,4.539252281188965,1.3926551550672073
11,uncertainty,12,26,2936,CHEMBL2315238,C[C@H]1CN2CC(=O)Nc3ccc(cc3)C[C@@H](C(=O)NCc3ccc(C(=N)N)cc3)NC(=O)[C@H](NS(=O)(=O)Cc3ccccc3)Cc3ccc(cc3)CNC(=O)CN1C[C@@H]2C,5.48811674118042,1.3907091162586709
11,uncertainty,12,27,1926,CHEMBL309617,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(-n3ccnc3)c2)c1F,6.903090000152588,1.3874831915335553
11,uncertainty,12,28,2057,CHEMBL7440,CS(=O)(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)NCc1ccc(C(=N)NN)s1)C(c1ccccc1)c1ccccc1,6.714442729949951,1.3834554111570085
11,uncertainty,12,29,1276,CHEMBL429068,CCCCOC(=O)[C@@H]1CN(Cc2ccc(-c3ccccc3S(N)(=O)=O)cc2)C[C@H]1c1cccc(C(=N)N)c1,7.92081880569458,1.376254453336927
11,uncertainty,12,30,2626,CHEMBL127909,N=C(N)c1cc2cc(-c3cccc(-c4ccccc4)c3O)[nH]c2cc1F,5.886056423187256,1.3747965383192267
11,uncertainty,12,31,2547,CHEMBL468340,CCOC(=O)CCC(=O)N(Cc1ccccc1)c1ccc2c(c1)OC(Cc1ccc(C(=N)N)cc1)C(=O)N2C,5.978810787200928,1.3733380130305315
11,uncertainty,12,32,3463,CHEMBL62836,CC(C)COc1cccc(-c2nc3cc(C(=N)N)c(F)cc3[nH]2)c1O,4.508638381958008,1.3732197032929632
11,uncertainty,12,33,3012,CHEMBL2373440,CC(C)(C)CC(=O)NCc1nc(Cc2ccccc2)n(CC(=O)N[C@@H](CCCCN)B2O[C@@H]3C[C@@H]4C[C@@H](C4(C)C)[C@]3(C)O2)n1,5.3665313720703125,1.371893620237919
11,uncertainty,12,34,1612,CHEMBL120384,N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc(-c4cccnc4)s3)C2=O)c1,7.387216091156006,1.3678922318008777
11,uncertainty,12,35,1559,CHEMBL231087,NCc1ccccc1CNC(=O)CNC(=O)C(CCc1cccc[n+]1[O-])NS(=O)(=O)Cc1ccccc1,7.494850158691406,1.3678357436450526
11,uncertainty,12,36,473,CHEMBL401024,O=C(N[C@@H]1CCCC[C@@H]1NC(=O)c1ccc(-n2ccccc2=O)cc1F)c1ccc2c(Cl)c[nH]c2c1,9.148741722106934,1.367355632524257
11,uncertainty,12,37,2171,CHEMBL52657,N=C(N)c1cccc(OCCNC(=O)C2CCN(c3ccncc3)CC2)c1,6.537601947784424,1.3672116936996752
11,uncertainty,12,38,158,CHEMBL271904,O=C1C(NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)CCCN1c1ccc(-n2ccccc2=O)cc1F,9.95860767364502,1.3665686847466807
11,uncertainty,12,39,3434,CHEMBL180105,COc1cc(CNc2ccc(C(=N)N)cc2)c(NS(C)(=O)=O)cc1OCc1ccccc1,4.585026741027832,1.365460471218341
11,uncertainty,12,40,3256,CHEMBL193066,COc1ccc(C(=O)NCC2CCN(c3cc(C)nc(N)n3)CC2)cc1OCCc1ccc(Cl)cc1Cl,5.0,1.364700538527527
11,uncertainty,12,41,800,CHEMBL270255,CN(C)CCNC(=O)N(C1CCCN(c2ccc(-c3ccccc3S(C)(=O)=O)cc2F)C1=O)S(=O)(=O)c1ccc2cc(Cl)ccc2c1,8.657577514648438,1.364511027517522
11,uncertainty,12,42,2385,CHEMBL3628838,Cc1cccc([C@@]2(NC(=O)c3ccc(-n4cnc(C)n4)cc3Cl)CCc3nn4cc(C)ccc4c3C2)c1,6.218244552612305,1.36130240230518
11,uncertainty,12,43,3402,CHEMBL3627895,Cc1ncn(-c2cc(Cl)c(C(=O)NC[C@@H](c3cccc(F)c3)c3nc4ccc(Cl)cc4[nH]3)c(Cl)c2)n1,4.683610439300537,1.3595700388243488
11,uncertainty,12,44,2558,CHEMBL2334302,CNC(=O)[C@]1(C)C[C@@H](C(=O)NCc2ccc(C(=N)N)cc2)n2c1c(Cl)nc(NC1CCC1)c2=O,5.958607196807861,1.3556109372071188
11,uncertainty,12,45,3006,CHEMBL221198,C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)c2nc3ccc(Cl)cc3s2)C1=O,5.380854606628418,1.3515644940059854
11,uncertainty,12,46,2799,CHEMBL2334298,CCC[C@@]1(C)C[C@@H](C(=O)NCc2ccc(C(=N)N)cc2)n2c1c(Cl)nc(NC1CCC1)c2=O,5.6575775146484375,1.3509750297596386
11,uncertainty,12,47,2529,CHEMBL2334326,CCC[C@]1(C)C[C@@H](C(=O)NCc2ccc(C(=N)N)cc2)n2c1c(Cl)nc(NC1CCC1)c2=O,6.0,1.3509750297596386
11,uncertainty,12,48,2053,CHEMBL439642,CC(C)OC(=O)CC(CCc1ccc(C(=N)N)cc1)c1cccc(C(=N)N)c1,6.71669864654541,1.3507975092589588
11,uncertainty,12,49,2404,CHEMBL2334325,C=CC[C@]1(C)C[C@@H](C(=O)NCc2ccc(C(=N)N)cc2)n2c1c(Cl)nc(NC1CCC1)c2=O,6.187086582183838,1.3505808198763423
11,uncertainty,12,50,1232,CHEMBL268129,COc1ccc(C2=NOC(CNS(C)(=O)=O)(C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cn3)C2)cc1,8.0,1.350098317965891
11,uncertainty,13,1,686,CHEMBL270565,CN(C)CCN(C)C(=O)CN(C1CCCN(c2ccc(N3CCCCC3=O)cc2F)C1=O)S(=O)(=O)c1ccc2cc(Cl)ccc2c1,8.769551277160645,1.4835726185307112
11,uncertainty,13,2,3531,CHEMBL4515955,COC(=O)N[C@@H]1Cc2ccc(cc2)NC(=O)CCN2CCN(CCC(=O)Nc3ccc(cc3)C[C@@H](C(=O)NCc3ccc(C(=N)N)cc3)NC1=O)CC2,4.294734954833984,1.4665352183549865
11,uncertainty,13,3,482,CHEMBL198820,Cc1cc2oc(Cc3cc(Cl)ccc3-n3cncn3)nc2c(NCC(F)(F)c2ccccn2)n1,9.12493896484375,1.4579262155817323
11,uncertainty,13,4,818,CHEMBL156505,N=C(N)c1cccc(-c2[nH]c(O)nc2C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1,8.638272285461426,1.4460942187158712
11,uncertainty,13,5,2463,CHEMBL157374,CN1CC(C)(C)N=C1c1cccc(Oc2cc(C(=O)O)cc(Oc3cc(C(=N)N)ccc3O)n2)c1,6.091515064239502,1.4367545760760734
11,uncertainty,13,6,820,CHEMBL84065,CN1CCN=C1c1cccc(Oc2cc(C(=O)O)cc(Oc3cc(C(=N)N)ccc3O)n2)c1,8.619789123535156,1.4257959089117138
11,uncertainty,13,7,347,CHEMBL72318,CN(C)C(=O)c1cccc(Oc2nc(Oc3cc(C(=N)N)ccc3O)c(F)c(N(C)CC(=O)O)c2F)c1,9.387216567993164,1.407761535543332
11,uncertainty,13,8,1099,CHEMBL159204,Cc1nc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c(-c2cccc(C(=N)N)c2)[nH]1,8.221848487854004,1.407625028755472
11,uncertainty,13,9,911,CHEMBL422706,Cn1c(CN2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2=O)cc2cnccc21,8.522878646850586,1.4003082803547309
11,uncertainty,13,10,1081,CHEMBL241920,O=C(Nc1ccc(Cl)cc1)c1cc(Cl)ccc1NC(=O)c1scc(COCC(O)CO)c1Cl,8.244125366210938,1.3876221779347333
11,uncertainty,13,11,907,CHEMBL378479,C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](N(CC(N)=O)S(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O,8.522878646850586,1.386512107769159
11,uncertainty,13,12,2462,CHEMBL82339,CC1(C)CN=C(c2cccc(Oc3cc(C(=O)O)cc(Oc4cc(C(=N)N)ccc4O)n3)c2)N1,6.091515064239502,1.38388502748054
11,uncertainty,13,13,3441,CHEMBL145795,COC(=O)[C@H]1Cc2ccccc2CN1C(=O)[C@H](Cc1cccc(C(=N)N)c1)NS(=O)(=O)c1ccc2ccccc2c1,4.569000244140625,1.3820454940580025
11,uncertainty,13,14,1168,CHEMBL277204,CCc1nc2c(N)c(OC3CCN(C(C)=N)CC3)ccc2n1Cc1ccc2ccc(C(=N)N)cc2c1,8.09691047668457,1.374753265857582
11,uncertainty,13,15,705,CHEMBL210121,COc1ccc(-n2nc(C#N)c3nc(C)n(-c4ccc(-c5ccccc5CN(C)C)cc4)c(=O)c32)cc1,8.74472713470459,1.3706138602064264
11,uncertainty,13,16,555,CHEMBL438066,CCC(=O)CN([C@H]1CCN([C@@H](C)C(=O)N2CCOCC2)C1=O)S(=O)(=O)c1ccc2cc(Cl)ccc2c1,9.0,1.3702773626722697
11,uncertainty,13,17,759,CHEMBL213189,C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](N(CC(=O)O)S(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O,8.698969841003418,1.3650884525211078
11,uncertainty,13,18,3667,CHEMBL304219,CC(C)Oc1c(O)c(C(=O)Nc2ccc(NC(=N)N)cc2)cc2cc3ccccc3cc12,3.619788646697998,1.3638452805701002
11,uncertainty,13,19,559,CHEMBL1689013,CN1CCc2cc(N3CC[C@H](NS(=O)(=O)/C=C/c4ccc(Cl)s4)C3=O)ccc2C1,9.0,1.3586196419873333
11,uncertainty,13,20,948,CHEMBL243184,O=C(Nc1ccc(Cl)cc1)c1cc(Cl)ccc1NC(=O)c1scc(CNCCOCCO)c1Cl,8.468521118164062,1.3557537702134197
11,uncertainty,13,21,3258,CHEMBL189049,COc1ccc(C(=O)NCC2CCN(c3ccc(S(C)(=O)=O)cc3)CC2)cc1OCCc1ccc(Cl)cc1Cl,5.0,1.35512081755759
11,uncertainty,13,22,1061,CHEMBL243612,CCOC(=O)CN(C)Cc1csc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cc2)c1Cl,8.28399658203125,1.3528829164823082
11,uncertainty,13,23,1990,CHEMBL161158,O=C(O)Cn1c(CN2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2=O)cc2cnccc21,6.812479496002197,1.3516075653775492
11,uncertainty,13,24,1410,CHEMBL173480,CC(=N)N1CCC(Oc2ccc3cc(C(=O)NC(CC(=O)O)C(=O)O)n(Cc4ccc5ccc(C(=N)N)cc5c4)c3c2)CC1,7.698969841003418,1.3495856677577254
11,uncertainty,13,25,2403,CHEMBL94781,COc1ccc(C(=O)NCC2CCN(C(C)C)CC2)cc1OCCc1ccc(Cl)cc1Cl,6.187086582183838,1.349544602619602
11,uncertainty,13,26,2709,CHEMBL60831,CC(C)COc1cccc(-c2cc3cc(C(=N)N)ccc3[nH]2)c1O,5.7695512771606445,1.349121796121402
11,uncertainty,13,27,3228,CHEMBL360477,CC(C)N1CCC(NC(=O)c2cc3ccccc3n2-c2cccc(Cl)c2)CC1,5.0452752113342285,1.3439154063090748
11,uncertainty,13,28,3257,CHEMBL365165,COc1ccc(C(=O)NCC2CCN(c3ccc(Cl)cc3)CC2)cc1OCCc1ccc(Cl)cc1Cl,5.0,1.3437479953025153
11,uncertainty,13,29,2779,CHEMBL362052,CC(C)N1CCC(NC(=O)c2cc3ccccc3n2-c2ccc(Cl)cc2)CC1,5.677780628204346,1.3410227270261852
11,uncertainty,13,30,1964,CHEMBL192811,CC(=N)N1CCC(CNC(=O)c2ccc(C)c(OCCc3ccc(Cl)cc3Cl)c2)CC1,6.853871822357178,1.3386389030873478
11,uncertainty,13,31,329,CHEMBL386463,Cc1nn(-c2ccc3onc(N)c3c2)c2c(=O)n(-c3ccc(-c4ccccc4CN4CC[C@@H](O)C4)cc3)c(C)nc12,9.431797981262207,1.3384639401743115
11,uncertainty,13,32,3432,CHEMBL349134,N=C(N)c1cccc(C(=O)N[C@H](Cc2ccccc2)C(=O)NCC2CCC(CN)CC2)c1,4.590066909790039,1.3370952561426777
11,uncertainty,13,33,3471,CHEMBL423420,N=C(N)c1cccc(C(=O)N[C@@H](Cc2ccccc2)C(=O)NCC2CCC(CN)CC2)c1,4.4698004722595215,1.3370952561426777
11,uncertainty,13,34,1380,CHEMBL402237,CS(=O)(=O)c1ccccc1-c1ccc(N2CCCC(NS(=O)(=O)c3cccc4ccc(Cl)cc34)C2=O)c(F)c1,7.744727611541748,1.3345728422084946
11,uncertainty,13,35,2409,CHEMBL436026,COC(=O)CC(CCc1ccc(NS(C)(=O)=O)cc1)c1cccc(C(=N)N)c1,6.184422016143799,1.3330169278665873
11,uncertainty,13,36,2263,CHEMBL198071,Cc1cc2oc(Cc3cccc(Cl)c3)nc2c(NCCC2CCCCN2)n1,6.397940158843994,1.33070842091054
11,uncertainty,13,37,2265,CHEMBL335340,N=C(N)c1ccc2c(c1)ncn2CC(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1,6.397940158843994,1.3305233172712776
11,uncertainty,13,38,2813,CHEMBL162924,CSCC[C@@H](NC(=O)c1cccc(C(=N)N)c1)C(=O)NCC1CCC(CN)CC1,5.638272285461426,1.3284310409632656
11,uncertainty,13,39,3277,CHEMBL162803,CSCC[C@H](NC(=O)c1cccc(C(=N)N)c1)C(=O)NCC1CCC(CN)CC1,4.978810787200928,1.3284310409632656
11,uncertainty,13,40,2140,CHEMBL342551,Cc1ccc(NC(=O)c2sc3ccccc3c2Cl)c(C(=O)Nc2cccc(Cl)c2)c1,6.585026741027832,1.3281653839996945
11,uncertainty,13,41,1545,CHEMBL6017818,N#Cc1cccc(-n2nc(C(F)(F)F)c3c2C(=O)N(C2CCN(N4CCOCC4=O)CC2)CC3)c1,7.522878646850586,1.3278167902525946
11,uncertainty,13,42,3498,CHEMBL374524,C[C@@H](C(=O)NCCNS(C)(=O)=O)N1CC[C@H](NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O,4.408935546875,1.3277606635451604
11,uncertainty,13,43,2935,CHEMBL182939,CC1CCC(NC(=O)C(Cc2ccccc2)c2csc3ccc(C(=N)N)cc23)CC1,5.489455223083496,1.3275640175147114
11,uncertainty,13,44,1628,CHEMBL597755,COC(=O)C(Oc1cccc(-c2ccc3sc(C(=N)N)cc3c2)c1)c1ccc(F)cc1,7.3565473556518555,1.3242170478131072
11,uncertainty,13,45,1091,CHEMBL594311,CC(=O)c1ccc(N2CC[C@H](NS(=O)(=O)/C=C/c3ccc(Cl)s3)C2=O)c(F)c1,8.221848487854004,1.323758426419993
11,uncertainty,13,46,885,CHEMBL157813,O=C1CN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CCN1Cc1cc2cnccc2n1CCO,8.522878646850586,1.323612918691793
11,uncertainty,13,47,1098,CHEMBL198436,Cc1cc2oc(Cc3cccc(Cl)c3)nc2c(NCC(F)(F)c2cccc[n+]2[O-])n1,8.221848487854004,1.3229166535730426
11,uncertainty,13,48,805,CHEMBL403106,CS(=O)(=O)c1ccccc1-c1ccc(N2CCCC(NS(=O)(=O)c3cccc4cc(Cl)ccc34)C2=O)c(F)c1,8.657577514648438,1.3223142647452755
11,uncertainty,13,49,639,CHEMBL1689029,O=C1[C@@H](NS(=O)(=O)/C=C/c2ccc(Cl)s2)CCN1c1ccc2c(c1F)CCCNC2,8.886056900024414,1.315434278285556
11,uncertainty,13,50,1176,CHEMBL422365,NC(=O)Cn1c(CN2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2=O)cc2cnccc21,8.09691047668457,1.3140629641747648
11,uncertainty,14,1,889,CHEMBL373570,CC(C)N(CCCNS(C)(=O)=O)C(=O)[C@H](C)N1CC[C@H](NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O,8.522878646850586,1.6577830292481623
11,uncertainty,14,2,551,CHEMBL373451,CC(C)N(CCNS(C)(=O)=O)C(=O)[C@H](C)N1CC[C@H](NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O,9.0,1.657087434174295
11,uncertainty,14,3,757,CHEMBL373593,C[C@@H](C(=O)N(CCNS(C)(=O)=O)CC1CC1)N1CC[C@H](NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O,8.698969841003418,1.6031484691937754
11,uncertainty,14,4,3528,CHEMBL461417,CN1C(=O)C(OCc2ccc(C(=N)N)cc2)Oc2cc(C(=O)N(CC(=O)O)c3ccccc3)ccc21,4.304518222808838,1.4670328257512815
11,uncertainty,14,5,3061,CHEMBL2337674,N=C(N)c1ccc(OC[C@H]2COc3ccc(N(Cc4ccccc4)C(=O)C(=O)O)cc3O2)cc1,5.2941365242004395,1.4561609310377523
11,uncertainty,14,6,2611,CHEMBL2337673,N=C(N)c1ccc(OC[C@@H]2COc3ccc(N(Cc4ccccc4)C(=O)C(=O)O)cc3O2)cc1,5.896196365356445,1.4561609310377523
11,uncertainty,14,7,884,CHEMBL82925,Cc1c(F)c(Oc2cccc(N(C)C)c2)nc(Oc2cc(C(=N)N)ccc2O)c1F,8.522878646850586,1.4229231130330002
11,uncertainty,14,8,367,CHEMBL3314455,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C(C)(C)S(C)(=O)=O)cc2)CC3)cc1,9.318758964538574,1.4202297926937142
11,uncertainty,14,9,752,CHEMBL391787,COc1ccc(-n2nc(N(C)C(=O)OC(C)(C)C)c3c2C(=O)N(c2ccc(-c4ccccc4CN4CC[C@@H](O)C4)cc2)CC3)cc1,8.698969841003418,1.4040336108628415
11,uncertainty,14,10,3216,CHEMBL391927,CS(=O)(=O)c1cc(Cl)ccc1C(=O)N[C@@H]1CCC[C@@H]1NC(=O)c1ccc(-n2ccccc2=O)cc1,5.067526340484619,1.393812735752477
11,uncertainty,14,11,2876,CHEMBL2337670,CCOC(=O)C(=O)N(Cc1ccccc1)c1ccc2c(c1)O[C@@H](COc1ccc(C(=N)N)cc1)CO2,5.568636417388916,1.3889171571331476
11,uncertainty,14,12,2399,CHEMBL2337669,CCOC(=O)C(=O)N(Cc1ccccc1)c1ccc2c(c1)O[C@H](COc1ccc(C(=N)N)cc1)CO2,6.195860385894775,1.3889171571331476
11,uncertainty,14,13,281,CHEMBL279212,Cc1cc(C(=O)Nc2ccc(N3CCOCC3=O)cc2)n(-c2ccc3cc(Cl)ccc3c2)n1,9.522878646850586,1.3865318891432106
11,uncertainty,14,14,332,CHEMBL366323,Cc1cc(C(=O)Nc2ccc(-n3cnc4ccccc43)cc2)n(-c2cccc(C(=N)N)c2)n1,9.42021656036377,1.3864400878852727
11,uncertainty,14,15,2148,CHEMBL231905,O=C(N[C@H]1CCC[C@H]1NC(=O)c1cc2ccc(Cl)cc2[nH]1)c1ccc(-n2ccccc2=O)cc1,6.575118541717529,1.3793493435813176
11,uncertainty,14,16,3066,CHEMBL2337671,N=C(N)c1ccc(OC[C@@H]2COc3cc(N(Cc4ccccc4)C(=O)C(=O)O)ccc3O2)cc1,5.28483247756958,1.3761727317569887
11,uncertainty,14,17,2754,CHEMBL2337672,N=C(N)c1ccc(OC[C@H]2COc3cc(N(Cc4ccccc4)C(=O)C(=O)O)ccc3O2)cc1,5.707744121551514,1.3761727317569887
11,uncertainty,14,18,295,CHEMBL235064,COc1ccc(-n2nc(N(C)C)c3c2C(=O)N(c2ccc(-c4ccccc4CN4CC[C@@H](O)C4)cc2)CC3)cc1,9.508638381958008,1.3716555730131683
11,uncertainty,14,19,2793,CHEMBL2337675,CCOC(=O)C(=O)N(Cc1ccccc1)c1ccc2c(c1)OC[C@@H](COc1ccc(C(=N)N)cc1)O2,5.6675615310668945,1.3654258863420445
11,uncertainty,14,20,2672,CHEMBL2337676,CCOC(=O)C(=O)N(Cc1ccccc1)c1ccc2c(c1)OC[C@H](COc1ccc(C(=N)N)cc1)O2,5.821022987365723,1.3654258863420445
11,uncertainty,14,21,254,CHEMBL579107,NC(=O)c1nn(-c2cccc(-c3n[nH]c(=O)[nH]3)c2)c2c1CCN(c1ccc(-c3ccccc3CN3CCCC3)cc1)C2=O,9.602060317993164,1.3646494690957747
11,uncertainty,14,22,1183,CHEMBL578906,Cc1nn(-c2cccc(-c3n[nH]c(=O)[nH]3)c2)c2c1CCN(c1ccc(-c3ccccc3CN3CCCC3)cc1)C2=O,8.091514587402344,1.3596388318408845
11,uncertainty,14,23,1568,CHEMBL232108,O=C(N[C@H]1CCC[C@H]1NC(=O)c1cc2ccc(Cl)cc2s1)c1ccc(-n2ccccc2=O)cc1,7.4685211181640625,1.3567019781003398
11,uncertainty,14,24,1080,CHEMBL41982,Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)n(-c2cc3ccccc3cc2F)n1,8.244125366210938,1.3529287759400968
11,uncertainty,14,25,432,CHEMBL445391,Cc1nccn1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)cc1,9.221848487854004,1.349669515360661
11,uncertainty,14,26,878,CHEMBL20603,Cc1cc(C(=O)Nc2ccc(-n3ccnc3C)cc2)n(-c2ccc3cc(Cl)ccc3c2)n1,8.537602424621582,1.346879491117559
11,uncertainty,14,27,1930,CHEMBL232921,O=C(N[C@H]1CCC[C@H]1NC(=O)c1ccc(Cl)cc1F)c1ccc(-n2ccccc2=O)cc1,6.889410495758057,1.3449396592240384
11,uncertainty,14,28,3177,CHEMBL232923,COc1cc(Cl)ccc1C(=O)N[C@@H]1CCC[C@@H]1NC(=O)c1ccc(-n2ccccc2=O)cc1,5.12959623336792,1.3415240993733275
11,uncertainty,14,29,12,CHEMBL387656,COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(Cn2ccnc2NC(C)C)c1Cl,11.09691047668457,1.339898511321281
11,uncertainty,14,30,3160,CHEMBL2431615,CCOc1cc(C(Nc2ccc3cnccc3c2)C(=O)NS(=O)(=O)c2cccc(S(=O)(=O)NC)c2)ccc1OC(C)C,5.15490198135376,1.3374001582041875
11,uncertainty,14,31,3047,CHEMBL4436052,CCOC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@]4(C)C[C@]3(CC[C@@H]21)C/C4=N\OC/C=C/c1cccc(C(F)(F)F)c1,5.313274383544922,1.3343595016124228
11,uncertainty,14,32,1782,CHEMBL392995,O=C(N[C@H]1CCC[C@H]1NC(=O)c1cc2cc(Cl)ccc2[nH]1)c1ccc(-n2ccccc2=O)cc1,7.130768299102783,1.328485771046486
