molecule_chembl_id,smiles,canonical_smiles_rdkit,endpoint,target_pKi,target_value,n_activity_records,p_endpoint_range,high_replicate_spread,n_molecule_chembl_ids_collapsed,collapsed_molecule_chembl_ids,canonical_smiles,p_endpoint_mean,p_endpoint_std,p_endpoint_min,p_endpoint_max,n_unique_assays,n_unique_documents,n_unique_original_smiles,n_unique_rdkit_smiles,median_standard_value_nM,min_standard_value_nM,max_standard_value_nM,heavy_atom_count,mol_wt_rdkit,assay_type_set,assay_chembl_ids,document_chembl_ids,activity_ids,structure_level_target_mean,structure_level_target_std,structure_level_target_min,structure_level_target_max,structure_level_target_range,high_duplicate_smiles_spread,collapsed_activity_record_count,structure_dedup_note
CHEMBL357660,COC(=O)[C@H]1C[C@H](C)CCN1C(=O)[C@H](Cc1cccc(C(=N)N)c1)NS(=O)(=O)c1ccc2ccccc2c1,COC(=O)[C@H]1C[C@H](C)CCN1C(=O)[C@H](Cc1cccc(C(=N)N)c1)NS(=O)(=O)c1ccc2ccccc2c1,pKi,4.2369999973218695,4.2369999973218695,1,0.0,False,1,CHEMBL357660,COC(=O)[C@H]1C[C@H](C)CCN1C(=O)[C@H](Cc1cccc(C(=N)N)c1)NS(=O)(=O)c1ccc2ccccc2c1,4.2369999973218695,0.0,4.2369999973218695,4.2369999973218695,1,1,1,1,57942.87,57942.87,57942.87,38,536.6540000000001,B,CHEMBL857787,CHEMBL1132189,68898,4.2369999973218695,0.0,4.2369999973218695,4.2369999973218695,0.0,False,1,single_structure
CHEMBL466529,COC(=O)C(Cc1ccccc1)C(=O)Nc1ccc2c(c1)OC(Cc1ccc(C(=N)N)cc1)C(=O)N2C,COC(=O)C(Cc1ccccc1)C(=O)Nc1ccc2c(c1)OC(Cc1ccc(C(=N)N)cc1)C(=O)N2C,pKi,4.231361898752385,4.231361898752385,1,0.0,False,1,CHEMBL466529,COC(=O)C(Cc1ccccc1)C(=O)Nc1ccc2c(c1)OC(Cc1ccc(C(=N)N)cc1)C(=O)N2C,4.231361898752385,0.0,4.231361898752385,4.231361898752385,1,1,1,1,58700.0,58700.0,58700.0,37,500.5550000000003,B,CHEMBL972357,CHEMBL1150268,2353596,4.231361898752385,0.0,4.231361898752385,4.231361898752385,0.0,False,1,single_structure
CHEMBL414606,CS(=O)(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)NCc1cc(C(=N)NN)cs1)C(c1ccccc1)c1ccccc1,CS(=O)(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)NCc1cc(C(=N)NN)cs1)C(c1ccccc1)c1ccccc1,pKi,4.229147988357856,4.229147988357856,1,0.0,False,1,CHEMBL414606,CS(=O)(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)NCc1cc(C(=N)NN)cs1)C(c1ccccc1)c1ccccc1,4.229147988357856,0.0,4.229147988357856,4.229147988357856,1,1,1,1,59000.0,59000.0,59000.0,39,568.7250000000003,B,CHEMBL663268,CHEMBL1135262,1231082,4.229147988357856,0.0,4.229147988357856,4.229147988357856,0.0,False,1,single_structure
CHEMBL372108,FC(F)(CNc1cccc2oc(Cc3ccccc3-n3cncn3)nc12)C1CCCCN1,FC(F)(CNc1cccc2oc(Cc3ccccc3-n3cncn3)nc12)C1CCCCN1,pKi,4.221848749616356,4.221848749616356,1,0.0,False,1,CHEMBL372108,FC(F)(CNc1cccc2oc(Cc3ccccc3-n3cncn3)nc12)C1CCCCN1,4.221848749616356,0.0,4.221848749616356,4.221848749616356,1,1,1,1,60000.0,60000.0,60000.0,32,438.4820000000002,B,CHEMBL884758,CHEMBL1142745,1613658,4.221848749616356,0.0,4.221848749616356,4.221848749616356,0.0,False,1,single_structure
CHEMBL145250,CNC(=O)[C@H]1CCCCN1C(=O)[C@H](Cc1cccc(C(=N)N)c1)NS(=O)(=O)c1ccc2ccccc2c1,CNC(=O)[C@H]1CCCCN1C(=O)[C@H](Cc1cccc(C(=N)N)c1)NS(=O)(=O)c1ccc2ccccc2c1,pKi,4.219999989963101,4.219999989963101,1,0.0,False,1,CHEMBL145250,CNC(=O)[C@H]1CCCCN1C(=O)[C@H](Cc1cccc(C(=N)N)c1)NS(=O)(=O)c1ccc2ccccc2c1,4.219999989963101,0.0,4.219999989963101,4.219999989963101,1,1,1,1,60255.96,60255.96,60255.96,37,521.6430000000003,B,CHEMBL857787,CHEMBL1132189,38724,4.219999989963101,0.0,4.219999989963101,4.219999989963101,0.0,False,1,single_structure
CHEMBL513339,N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2cccc(NC(=O)CCO)c2)C(=O)N2CCC(CCN)CC2)c1,N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2cccc(NC(=O)CCO)c2)C(=O)N2CCC(CCN)CC2)c1,pKi,4.214670164989233,4.214670164989233,1,0.0,False,1,CHEMBL513339,N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2cccc(NC(=O)CCO)c2)C(=O)N2CCC(CCN)CC2)c1,4.214670164989233,0.0,4.214670164989233,4.214670164989233,1,1,1,1,61000.0,61000.0,61000.0,38,544.6780000000003,B,CHEMBL1010204,CHEMBL1139302,2262690,4.214670164989233,0.0,4.214670164989233,4.214670164989233,0.0,False,1,single_structure
CHEMBL2391197,N=C(N)c1ccc(C(=O)NC[C@@H]2CN(c3ccc(N4CCC(C(=O)O)CC4)cc3)C(=O)O2)cc1,N=C(N)c1ccc(C(=O)NC[C@@H]2CN(c3ccc(N4CCC(C(=O)O)CC4)cc3)C(=O)O2)cc1,pKi,4.201349354554731,4.201349354554731,1,0.0,False,1,CHEMBL2391197,CC(=O)O.N=C(N)c1ccc(C(=O)NC[C@@H]2CN(c3ccc(N4CCC(C(=O)O)CC4)cc3)C(=O)O2)cc1,4.201349354554731,0.0,4.201349354554731,4.201349354554731,1,1,1,1,62900.0,62900.0,62900.0,34,465.5100000000003,B,CHEMBL2395225,CHEMBL2390916,13338514,4.201349354554731,0.0,4.201349354554731,4.201349354554731,0.0,False,1,single_structure
CHEMBL2441059,Nc1ccc(N2CCC(C(=O)Nc3cccc(OCc4ccc(F)cc4)c3)CC2)cc1,Nc1ccc(N2CCC(C(=O)Nc3cccc(OCc4ccc(F)cc4)c3)CC2)cc1,pKi,4.197226274708024,4.197226274708024,1,0.0,False,1,CHEMBL2441059,Nc1ccc(N2CCC(C(=O)Nc3cccc(OCc4ccc(F)cc4)c3)CC2)cc1,4.197226274708024,0.0,4.197226274708024,4.197226274708024,1,1,1,1,63500.0,63500.0,63500.0,31,419.50000000000017,B,CHEMBL2443898,CHEMBL2440069,13490284,4.197226274708024,0.0,4.197226274708024,4.197226274708024,0.0,False,1,single_structure
CHEMBL435423,CC1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NC(=O)OC(C)(C)C)CC1,CC1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NC(=O)OC(C)(C)C)CC1,pKi,4.190000019529944,4.190000019529944,1,0.0,False,1,CHEMBL435423,CC1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NC(=O)OC(C)(C)C)CC1,4.190000019529944,0.0,4.190000019529944,4.190000019529944,1,1,1,1,64565.42,64565.42,64565.42,28,388.5120000000002,B,CHEMBL857787,CHEMBL1132189,32581,4.190000019529944,0.0,4.190000019529944,4.190000019529944,0.0,False,1,single_structure
CHEMBL293892,C[C@@H]1CCCC[C@@H]1Oc1cccc(-c2nc3cc(C(=N)N)c(F)cc3[nH]2)c1O,C[C@@H]1CCCC[C@@H]1Oc1cccc(-c2nc3cc(C(=N)N)c(F)cc3[nH]2)c1O,pKi,4.187086643357144,4.187086643357144,1,0.0,False,1,CHEMBL293892,C[C@@H]1CCCC[C@@H]1Oc1cccc(-c2nc3cc(C(=N)N)c(F)cc3[nH]2)c1O,4.187086643357144,0.0,4.187086643357144,4.187086643357144,1,1,1,1,65000.0,65000.0,65000.0,28,382.4390000000001,B,CHEMBL660266,CHEMBL1135195,479963,4.187086643357144,0.0,4.187086643357144,4.187086643357144,0.0,False,1,single_structure
CHEMBL41220,N=C(N)c1ccc(CN(NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCCCC2)cc1,N=C(N)c1ccc(CN(NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCCCC2)cc1,pKi,4.180456064458132,4.180456064458132,1,0.0,False,1,CHEMBL41220,N=C(N)c1ccc(CN(NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCCCC2)cc1,4.180456064458132,0.0,4.180456064458132,4.180456064458132,1,1,1,1,66000.0,66000.0,66000.0,33,465.5790000000003,B,CHEMBL661992,CHEMBL1137966,395841,4.180456064458132,0.0,4.180456064458132,4.180456064458132,0.0,False,1,single_structure
CHEMBL210815,N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCC(CCCN)CC2)c1,N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCC(CCCN)CC2)c1,pKi,4.180456064458132,4.180456064458132,1,0.0,False,1,CHEMBL210815,N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCC(CCCN)CC2)c1,4.180456064458132,0.0,4.180456064458132,4.180456064458132,1,1,1,1,66000.0,66000.0,66000.0,37,521.6870000000005,B,CHEMBL868545,CHEMBL1138903,1746525,4.180456064458132,0.0,4.180456064458132,4.180456064458132,0.0,False,1,single_structure
CHEMBL59936,N=C(N)Nc1ccc(NC(=O)c2cc3cc4ccccc4cc3c(I)c2O)cn1,N=C(N)Nc1ccc(NC(=O)c2cc3cc4ccccc4cc3c(I)c2O)cn1,pKi,4.167491087293763,4.167491087293763,1,0.0,False,1,CHEMBL59936,N=C(N)Nc1ccc(NC(=O)c2cc3cc4ccccc4cc3c(I)c2O)cn1,4.167491087293763,0.0,4.167491087293763,4.167491087293763,1,1,1,1,68000.0,68000.0,68000.0,29,497.2960000000001,B,CHEMBL660267,CHEMBL1135196,549122,4.167491087293763,0.0,4.167491087293763,4.167491087293763,0.0,False,1,single_structure
CHEMBL111468,Cc1ccc(NS(=O)(=O)Cc2ccc(F)cc2Cl)c(=O)n1CC(=O)NC1CCc2nc(N)sc2C1,Cc1ccc(NS(=O)(=O)Cc2ccc(F)cc2Cl)c(=O)n1CC(=O)NC1CCc2nc(N)sc2C1,pKi,4.161150909262744,4.161150909262744,1,0.0,False,1,CHEMBL111468,Cc1ccc(NS(=O)(=O)Cc2ccc(F)cc2Cl)c(=O)n1CC(=O)NC1CCc2nc(N)sc2C1,4.161150909262744,0.0,4.161150909262744,4.161150909262744,1,1,1,1,69000.0,69000.0,69000.0,35,540.0420000000001,B,CHEMBL661989,CHEMBL1146655,621110,4.161150909262744,0.0,4.161150909262744,4.161150909262744,0.0,False,1,single_structure
CHEMBL288862,N=C(N)c1ccc(CN(NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCCCCC2)cc1,N=C(N)c1ccc(CN(NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCCCCC2)cc1,pKi,4.161150909262744,4.161150909262744,1,0.0,False,1,CHEMBL288862,N=C(N)c1ccc(CN(NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCCCCC2)cc1,4.161150909262744,0.0,4.161150909262744,4.161150909262744,1,1,1,1,69000.0,69000.0,69000.0,34,479.60600000000034,B,CHEMBL661992,CHEMBL1137966,393240,4.161150909262744,0.0,4.161150909262744,4.161150909262744,0.0,False,1,single_structure
CHEMBL142417,Cc1ccc(S(=O)(=O)N[C@@H](Cc2cccc(C(=N)N)c2)C(=O)N2CCC(C)CC2)cc1,Cc1ccc(S(=O)(=O)N[C@@H](Cc2cccc(C(=N)N)c2)C(=O)N2CCC(C)CC2)cc1,pKi,4.14899998039211,4.14899998039211,1,0.0,False,1,CHEMBL142417,Cc1ccc(S(=O)(=O)N[C@@H](Cc2cccc(C(=N)N)c2)C(=O)N2CCC(C)CC2)cc1,4.14899998039211,0.0,4.14899998039211,4.14899998039211,1,1,1,1,70957.78,70957.78,70957.78,31,442.58500000000026,B,CHEMBL857787,CHEMBL1132189,63708,4.14899998039211,0.0,4.14899998039211,4.14899998039211,0.0,False,1,single_structure
CHEMBL141782,Cc1c(C)c(S(=O)(=O)N[C@@H](Cc2cccc(C(=N)N)c2)C(=O)N2CCN(S(C)(=O)=O)CC2)c(C)c2c1OC(C)(C)CC2,Cc1c(C)c(S(=O)(=O)N[C@@H](Cc2cccc(C(=N)N)c2)C(=O)N2CCN(S(C)(=O)=O)CC2)c(C)c2c1OC(C)(C)CC2,pKi,4.130000024196025,4.130000024196025,1,0.0,False,1,CHEMBL141782,Cc1c(C)c(S(=O)(=O)N[C@@H](Cc2cccc(C(=N)N)c2)C(=O)N2CCN(S(C)(=O)=O)CC2)c(C)c2c1OC(C)(C)CC2,4.130000024196025,0.0,4.130000024196025,4.130000024196025,1,1,1,1,74131.02,74131.02,74131.02,42,619.8100000000001,B,CHEMBL857787,CHEMBL1132189,52199,4.130000024196025,0.0,4.130000024196025,4.130000024196025,0.0,False,1,single_structure
CHEMBL494715,CCOC(=O)CCC(=O)Nc1ccc2c(c1)OC(C)(COc1ccc(C(=N)N)cc1)CN2C,CCOC(=O)CCC(=O)Nc1ccc2c(c1)OC(C)(COc1ccc(C(=N)N)cc1)CN2C,pKi,4.126679398184601,4.126679398184601,1,0.0,False,1,CHEMBL494715,CCOC(=O)CCC(=O)Nc1ccc2c(c1)OC(C)(COc1ccc(C(=N)N)cc1)CN2C,4.126679398184601,0.0,4.126679398184601,4.126679398184601,1,1,1,1,74700.0,74700.0,74700.0,33,454.52700000000027,B,CHEMBL980975,CHEMBL1140066,2376132,4.126679398184601,0.0,4.126679398184601,4.126679398184601,0.0,False,1,single_structure
CHEMBL109546,Cc1ccc(NS(=O)(=O)Cc2ccc(F)cc2Cl)c(=O)n1CC(=O)NCC1CCc2n[nH]cc2C1,Cc1ccc(NS(=O)(=O)Cc2ccc(F)cc2Cl)c(=O)n1CC(=O)NCC1CCc2n[nH]cc2C1,pKi,4.1249387366083,4.1249387366083,1,0.0,False,1,CHEMBL109546,Cc1ccc(NS(=O)(=O)Cc2ccc(F)cc2Cl)c(=O)n1CC(=O)NCC1CCc2n[nH]cc2C1,4.1249387366083,0.0,4.1249387366083,4.1249387366083,1,1,1,1,75000.0,75000.0,75000.0,35,522.0020000000003,B,CHEMBL661989,CHEMBL1146655,627429,4.1249387366083,0.0,4.1249387366083,4.1249387366083,0.0,False,1,single_structure
CHEMBL211939,N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCC(CCN)CC2)c1,N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCC(CCN)CC2)c1,pKi,4.119186407719209,4.119186407719209,1,0.0,False,1,CHEMBL211939,N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCC(CCN)CC2)c1,4.119186407719209,0.0,4.119186407719209,4.119186407719209,1,1,1,1,76000.0,76000.0,76000.0,36,507.6600000000004,B,CHEMBL868545,CHEMBL1138903,1746578,4.119186407719209,0.0,4.119186407719209,4.119186407719209,0.0,False,1,single_structure
CHEMBL143205,CNC(=O)C1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc3ccccc3c2)CC1,CNC(=O)C1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc3ccccc3c2)CC1,pKi,4.11899998682835,4.11899998682835,1,0.0,False,1,CHEMBL143205,CNC(=O)C1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc3ccccc3c2)CC1,4.11899998682835,0.0,4.11899998682835,4.11899998682835,1,1,1,1,76032.63,76032.63,76032.63,37,521.6430000000001,B,CHEMBL857787,CHEMBL1132189,48341,4.11899998682835,0.0,4.11899998682835,4.11899998682835,0.0,False,1,single_structure
CHEMBL358491,Cc1ccc(S(=O)(=O)N[C@@H](Cc2cccc(C(=N)N)c2)C(=O)N2CCCC2)cc1,Cc1ccc(S(=O)(=O)N[C@@H](Cc2cccc(C(=N)N)c2)C(=O)N2CCCC2)cc1,pKi,4.11899998682835,4.11899998682835,1,0.0,False,1,CHEMBL358491,Cc1ccc(S(=O)(=O)N[C@@H](Cc2cccc(C(=N)N)c2)C(=O)N2CCCC2)cc1,4.11899998682835,0.0,4.11899998682835,4.11899998682835,1,1,1,1,76032.63,76032.63,76032.63,29,414.53100000000023,B,CHEMBL857787,CHEMBL1132189,39783,4.11899998682835,0.0,4.11899998682835,4.11899998682835,0.0,False,1,single_structure
CHEMBL4437656,NCc1ccc(CNC(=O)[C@@H]2Cc3ccc(cc3)NC(=O)CCN3CCN(CCC(=O)Nc4ccc(cc4)C[C@@H](NS(=O)(=O)Cc4ccccc4)C(=O)N2)CC3)cc1,NCc1ccc(CNC(=O)[C@@H]2Cc3ccc(cc3)NC(=O)CCN3CCN(CCC(=O)Nc4ccc(cc4)C[C@@H](NS(=O)(=O)Cc4ccccc4)C(=O)N2)CC3)cc1,pKi,4.110138278741812,4.110138278741812,1,0.0,False,1,CHEMBL4437656,NCc1ccc(CNC(=O)[C@@H]2Cc3ccc(cc3)NC(=O)CCN3CCN(CCC(=O)Nc4ccc(cc4)C[C@@H](NS(=O)(=O)Cc4ccccc4)C(=O)N2)CC3)cc1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,4.110138278741812,0.0,4.110138278741812,4.110138278741812,1,1,1,1,77600.0,77600.0,77600.0,58,809.0060000000002,B,CHEMBL4426080,CHEMBL4425109,19404277,4.110138278741812,0.0,4.110138278741812,4.110138278741812,0.0,False,1,single_structure
CHEMBL143594,COC(=O)N1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc3ccccc3c2)CC1,COC(=O)N1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc3ccccc3c2)CC1,pKi,4.110000009303415,4.110000009303415,1,0.0,False,1,CHEMBL143594,COC(=O)N1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc3ccccc3c2)CC1,4.110000009303415,0.0,4.110000009303415,4.110000009303415,1,1,1,1,77624.71,77624.71,77624.71,37,523.6150000000001,B,CHEMBL857787,CHEMBL1132189,42236,4.110000009303415,0.0,4.110000009303415,4.110000009303415,0.0,False,1,single_structure
CHEMBL2441061,O=C(Nc1cccc(OCc2ccc(F)cc2)c1)C1CCN(c2ccccn2)CC1,O=C(Nc1cccc(OCc2ccc(F)cc2)c1)C1CCN(c2ccccn2)CC1,pKi,4.107905397309519,4.107905397309519,1,0.0,False,1,CHEMBL2441061,O=C(Nc1cccc(OCc2ccc(F)cc2)c1)C1CCN(c2ccccn2)CC1,4.107905397309519,0.0,4.107905397309519,4.107905397309519,1,1,1,1,78000.0,78000.0,78000.0,30,405.4730000000002,B,CHEMBL2443898,CHEMBL2440069,13490285,4.107905397309519,0.0,4.107905397309519,4.107905397309519,0.0,False,1,single_structure
CHEMBL142241,Cc1c(C)c(S(=O)(=O)N[C@@H](Cc2cccc(C(=N)N)c2)C(=O)N2CCC(C)CC2)c(C)c2c1OC(C)(C)CC2,Cc1c(C)c(S(=O)(=O)N[C@@H](Cc2cccc(C(=N)N)c2)C(=O)N2CCC(C)CC2)c(C)c2c1OC(C)(C)CC2,pKi,4.09699997556969,4.09699997556969,1,0.0,False,1,CHEMBL142241,Cc1c(C)c(S(=O)(=O)N[C@@H](Cc2cccc(C(=N)N)c2)C(=O)N2CCC(C)CC2)c(C)c2c1OC(C)(C)CC2,4.09699997556969,0.0,4.09699997556969,4.09699997556969,1,1,1,1,79983.43,79983.43,79983.43,39,554.7570000000003,B,CHEMBL857787,CHEMBL1132189,33797,4.09699997556969,0.0,4.09699997556969,4.09699997556969,0.0,False,1,single_structure
CHEMBL1644912,C/C(=N\NC(=N)N)c1cc(NS(=O)(=O)c2ccccc2)cc(/C(C)=N/NC(=N)N)c1,C/C(=N\NC(=N)N)c1cc(NS(=O)(=O)c2ccccc2)cc(/C(C)=N/NC(=N)N)c1,pKi,4.096910013008056,4.096910013008056,1,0.0,False,1,CHEMBL1644912,C/C(=N\NC(=N)N)c1cc(NS(=O)(=O)c2ccccc2)cc(/C(C)=N/NC(=N)N)c1,4.096910013008056,0.0,4.096910013008056,4.096910013008056,1,1,1,1,80000.0,80000.0,80000.0,30,429.5100000000001,B,CHEMBL1646244,CHEMBL1641437,5132652,4.096910013008056,0.0,4.096910013008056,4.096910013008056,0.0,False,1,single_structure
CHEMBL41876,Cc1cc(OCC2CCN(C(=N)N)CC2)cc(OS(=O)(=O)c2ccccc2Cl)c1,Cc1cc(OCC2CCN(C(=N)N)CC2)cc(OS(=O)(=O)c2ccccc2Cl)c1,pKi,4.096910013008056,4.096910013008056,1,0.0,False,1,CHEMBL41876,Cc1cc(OCC2CCN(C(=N)N)CC2)cc(OS(=O)(=O)c2ccccc2Cl)c1,4.096910013008056,0.0,4.096910013008056,4.096910013008056,1,1,1,1,80000.0,80000.0,80000.0,29,437.94900000000007,B,CHEMBL802349,CHEMBL1130852,1158660,4.096910013008056,0.0,4.096910013008056,4.096910013008056,0.0,False,1,single_structure
CHEMBL111160,Cc1ccc(CS(=O)(=O)Nc2ccc(C)n(CC(=O)NC3CCc4nc(N)sc4C3)c2=O)cc1,Cc1ccc(CS(=O)(=O)Nc2ccc(C)n(CC(=O)NC3CCc4nc(N)sc4C3)c2=O)cc1,pKi,4.096910013008056,4.096910013008056,1,0.0,False,1,CHEMBL111160,Cc1ccc(CS(=O)(=O)Nc2ccc(C)n(CC(=O)NC3CCc4nc(N)sc4C3)c2=O)cc1,4.096910013008056,0.0,4.096910013008056,4.096910013008056,1,1,1,1,80000.0,80000.0,80000.0,34,501.63400000000036,B,CHEMBL661989,CHEMBL1146655,594814,4.096910013008056,0.0,4.096910013008056,4.096910013008056,0.0,False,1,single_structure
CHEMBL211549,N=C(N)NCCC(=O)N1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)CCc2cccc3ccccc23)CC1,N=C(N)NCCC(=O)N1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)CCc2cccc3ccccc23)CC1,pKi,4.096910013008056,4.096910013008056,1,0.0,False,1,CHEMBL211549,N=C(N)NCCC(=O)N1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)CCc2cccc3ccccc23)CC1,4.096910013008056,0.0,4.096910013008056,4.096910013008056,1,1,1,1,80000.0,80000.0,80000.0,43,606.753,B,CHEMBL868545,CHEMBL1138903,1746773,4.096910013008056,0.0,4.096910013008056,4.096910013008056,0.0,False,1,single_structure
CHEMBL109217,Cc1ccc(NS(=O)(=O)Cc2cccc(C(F)(F)F)c2)c(=O)n1CC(=O)NC1CCc2nc(N)sc2C1,Cc1ccc(NS(=O)(=O)Cc2cccc(C(F)(F)F)c2)c(=O)n1CC(=O)NC1CCc2nc(N)sc2C1,pKi,4.0915149811213505,4.0915149811213505,1,0.0,False,1,CHEMBL109217,Cc1ccc(NS(=O)(=O)Cc2cccc(C(F)(F)F)c2)c(=O)n1CC(=O)NC1CCc2nc(N)sc2C1,4.0915149811213505,0.0,4.0915149811213505,4.0915149811213505,1,1,1,1,81000.0,81000.0,81000.0,37,555.6040000000002,B,CHEMBL661989,CHEMBL1146655,593717,4.0915149811213505,0.0,4.0915149811213505,4.0915149811213505,0.0,False,1,single_structure
CHEMBL442980,N[C@@H](C(=O)N1CCC[C@H]1C(=O)NCC1CCc2n[nH]cc2C1)C(c1ccccc1)c1ccccc1,N[C@@H](C(=O)N1CCC[C@H]1C(=O)NCC1CCc2n[nH]cc2C1)C(c1ccccc1)c1ccccc1,pKi,4.085656842880559,4.085656842880559,1,0.0,False,1,CHEMBL442980,N[C@@H](C(=O)N1CCC[C@H]1C(=O)NCC1CCc2n[nH]cc2C1)C(c1ccccc1)c1ccccc1,4.085656842880559,0.0,4.085656842880559,4.085656842880559,1,1,1,1,82100.0,82100.0,82100.0,35,471.60500000000013,B,CHEMBL875892,CHEMBL1136607,221483,4.085656842880559,0.0,4.085656842880559,4.085656842880559,0.0,False,1,single_structure
CHEMBL2391200,CCOC(=O)C1CCN(c2ccc(N3C[C@@H](CNC(=O)c4ccc(Cl)c(N)c4)OC3=O)cc2)CC1,CCOC(=O)C1CCN(c2ccc(N3C[C@@H](CNC(=O)c4ccc(Cl)c(N)c4)OC3=O)cc2)CC1,pKi,4.08460016478773,4.08460016478773,1,0.0,False,1,CHEMBL2391200,CCOC(=O)C1CCN(c2ccc(N3C[C@@H](CNC(=O)c4ccc(Cl)c(N)c4)OC3=O)cc2)CC1,4.08460016478773,0.0,4.08460016478773,4.08460016478773,1,1,1,1,82300.0,82300.0,82300.0,35,500.9830000000003,B,CHEMBL2395225,CHEMBL2390916,13338511,4.08460016478773,0.0,4.08460016478773,4.08460016478773,0.0,False,1,single_structure
CHEMBL569280,CC(C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)Cc1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCCCCNC(=N)N,CC(C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)Cc1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCCCCNC(=N)N,pKi,4.080921907623926,4.080921907623926,1,0.0,False,1,CHEMBL569280,CC(C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)Cc1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCCCCNC(=N)N,4.080921907623926,0.0,4.080921907623926,4.080921907623926,1,1,1,1,83000.0,83000.0,83000.0,47,659.8409999999998,B,CHEMBL1049707,CHEMBL1156804,2983086,4.080921907623926,0.0,4.080921907623926,4.080921907623926,0.0,False,1,single_structure
CHEMBL61442,C[C@H]1CC(C)(C)C[C@@H]1Oc1cccc(-c2nc3cc(C(=N)N)c(F)cc3[nH]2)c1O,C[C@H]1CC(C)(C)C[C@@H]1Oc1cccc(-c2nc3cc(C(=N)N)c(F)cc3[nH]2)c1O,pKi,4.080921907623926,4.080921907623926,1,0.0,False,1,CHEMBL61442,C[C@H]1CC(C)(C)C[C@@H]1Oc1cccc(-c2nc3cc(C(=N)N)c(F)cc3[nH]2)c1O,4.080921907623926,0.0,4.080921907623926,4.080921907623926,1,1,1,1,83000.0,83000.0,83000.0,29,396.46600000000007,B,CHEMBL660266,CHEMBL1135195,478852,4.080921907623926,0.0,4.080921907623926,4.080921907623926,0.0,False,1,single_structure
CHEMBL145655,COC(=O)C1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2c(C)cc(C)cc2C)CC1,COC(=O)C1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2c(C)cc(C)cc2C)CC1,pKi,4.079999984911641,4.079999984911641,1,0.0,False,1,CHEMBL145655,COC(=O)C1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2c(C)cc(C)cc2C)CC1,4.079999984911641,0.0,4.079999984911641,4.079999984911641,1,1,1,1,83176.38,83176.38,83176.38,36,514.6480000000003,B,CHEMBL857787,CHEMBL1132189,55977,4.079999984911641,0.0,4.079999984911641,4.079999984911641,0.0,False,1,single_structure
